fpr,tpr
0.0,0.0
0.0,0.00022197558268590456
0.0,0.007547169811320755
1.418540322008653e-05,0.007547169811320755
1.418540322008653e-05,0.007991120976692564
2.837080644017306e-05,0.007991120976692564
2.837080644017306e-05,0.013318534961154272
4.2556209660259596e-05,0.013318534961154272
4.2556209660259596e-05,0.015316315205327414
5.674161288034612e-05,0.015316315205327414
5.674161288034612e-05,0.021309655937846835
8.511241932051919e-05,0.021309655937846835
8.511241932051919e-05,0.02597114317425083
9.929782254060572e-05,0.02597114317425083
9.929782254060572e-05,0.029966703662597113
0.00011348322576069224,0.029966703662597113
0.00011348322576069224,0.03107658157602664
0.00012766862898077878,0.03107658157602664
0.00012766862898077878,0.03174250832408435
0.0001418540322008653,0.03174250832408435
0.0001418540322008653,0.03307436182019978
0.00015603943542095183,0.03307436182019978
0.00015603943542095183,0.03840177580466149
0.0001844102418611249,0.03840177580466149
0.0001844102418611249,0.039289678135405105
0.00019859564508121143,0.039289678135405105
0.00019859564508121143,0.04306326304106548
0.00021278104830129796,0.04306326304106548
0.00021278104830129796,0.047502774694783576
0.00022696645152138449,0.047502774694783576
0.00022696645152138449,0.049944506104328525
0.00024115185474147104,0.049944506104328525
0.00024115185474147104,0.05571587125416204
0.00025533725796155756,0.05571587125416204
0.00025533725796155756,0.05615982241953385
0.0002695226611816441,0.05615982241953385
0.0002695226611816441,0.061265260821309654
0.0002837080644017306,0.061265260821309654
0.0002837080644017306,0.06326304106548279
0.00031207887084190366,0.06326304106548279
0.00031207887084190366,0.0634850166481687
0.0003262642740619902,0.0634850166481687
0.0003262642740619902,0.06481687014428412
0.00034044967728207677,0.06481687014428412
0.00034044967728207677,0.06792452830188679
0.00035463508050216327,0.06792452830188679
0.00035463508050216327,0.0681465038845727
0.0003688204837222498,0.0681465038845727
0.0003688204837222498,0.0685904550499445
0.0003830058869423363,0.0685904550499445
0.0003830058869423363,0.06970033296337402
0.0004113766933825094,0.06970033296337402
0.0004113766933825094,0.06992230854605994
0.0004255620966025959,0.06992230854605994
0.0004255620966025959,0.07369589345172031
0.00043974749982268247,0.07369589345172031
0.00043974749982268247,0.07413984461709212
0.00045393290304276897,0.07413984461709212
0.00045393290304276897,0.07613762486126525
0.0004681183062628555,0.07613762486126525
0.0004681183062628555,0.08235294117647059
0.0004823037094829421,0.08235294117647059
0.0004823037094829421,0.08435072142064373
0.0005248599191432017,0.08435072142064373
0.0005248599191432017,0.08479467258601554
0.0005532307255833747,0.08479467258601554
0.0005532307255833747,0.08568257491675915
0.0005674161288034612,0.08568257491675915
0.0005674161288034612,0.08612652608213096
0.0005816015320235478,0.08612652608213096
0.0005816015320235478,0.08923418423973363
0.0005957869352436343,0.08923418423973363
0.0005957869352436343,0.08967813540510544
0.0006099723384637209,0.08967813540510544
0.0006099723384637209,0.09034406215316315
0.0006383431449038939,0.09034406215316315
0.0006383431449038939,0.0925638179800222
0.0006525285481239804,0.0925638179800222
0.0006525285481239804,0.09367369589345172
0.000666713951344067,0.09367369589345172
0.000666713951344067,0.09389567147613763
0.0006808993545641535,0.09389567147613763
0.0006808993545641535,0.09456159822419534
0.00069508475778424,0.09456159822419534
0.00069508475778424,0.09611542730299667
0.0007092701610043265,0.09611542730299667
0.0007092701610043265,0.09633740288568257
0.0007234555642244131,0.09633740288568257
0.0007234555642244131,0.09700332963374028
0.0007376409674444996,0.09700332963374028
0.0007376409674444996,0.09811320754716982
0.0007518263706645862,0.09811320754716982
0.0007518263706645862,0.10499445061043285
0.0007660117738846726,0.10499445061043285
0.0007660117738846726,0.10588235294117647
0.0007801971771047592,0.10588235294117647
0.0007801971771047592,0.10610432852386238
0.0008085679835449323,0.10610432852386238
0.0008085679835449323,0.1074361820199778
0.0008227533867650188,0.1074361820199778
0.0008227533867650188,0.1076581576026637
0.0008369387899851053,0.1076581576026637
0.0008369387899851053,0.10832408435072143
0.0008511241932051918,0.10832408435072143
0.0008511241932051918,0.11076581576026637
0.0008653095964252784,0.11076581576026637
0.0008653095964252784,0.1120976692563818
0.0008794949996453649,0.1120976692563818
0.0008794949996453649,0.11387347391786903
0.0008936804028654515,0.11387347391786903
0.0008936804028654515,0.11409544950055493
0.0009078658060855379,0.11409544950055493
0.0009078658060855379,0.11498335183129856
0.0009220512093056245,0.11498335183129856
0.0009220512093056245,0.11897891231964484
0.000936236612525711,0.11897891231964484
0.000936236612525711,0.12119866814650389
0.0009646074189658842,0.12119866814650389
0.0009646074189658842,0.12142064372918979
0.0009787928221859706,0.12142064372918979
0.0009787928221859706,0.12452830188679245
0.0009929782254060571,0.12452830188679245
0.0009929782254060571,0.12874583795782463
0.0010213490318462303,0.12874583795782463
0.0010213490318462303,0.1309655937846837
0.00106390524150649,0.1309655937846837
0.00106390524150649,0.13118756936736958
0.0010780906447265765,0.13118756936736958
0.0010780906447265765,0.13274139844617092
0.0010922760479466628,0.13274139844617092
0.0010922760479466628,0.13296337402885683
0.001120646854386836,0.13296337402885683
0.001120646854386836,0.13429522752497225
0.0011348322576069225,0.13429522752497225
0.0011348322576069225,0.13584905660377358
0.001149017660827009,0.13584905660377358
0.001149017660827009,0.1362930077691454
0.0011632030640470956,0.1362930077691454
0.0011632030640470956,0.13917869034406216
0.0011915738704872687,0.13917869034406216
0.0011915738704872687,0.13940066592674805
0.0012057592737073552,0.13940066592674805
0.0012057592737073552,0.13984461709211987
0.001234130080147528,0.13984461709211987
0.001234130080147528,0.1411764705882353
0.0012483154833676147,0.1411764705882353
0.0012483154833676147,0.14339622641509434
0.0012766862898077878,0.14339622641509434
0.0012766862898077878,0.14495005549389567
0.0012908716930278743,0.14495005549389567
0.0012908716930278743,0.15138734739178691
0.0013050570962479609,0.15138734739178691
0.0013050570962479609,0.15360710321864596
0.001333427902688134,0.15360710321864596
0.001333427902688134,0.15405105438401775
0.0013476133059082205,0.15405105438401775
0.0013476133059082205,0.15715871254162042
0.001361798709128307,0.15715871254162042
0.001361798709128307,0.15738068812430633
0.0013759841123483934,0.15738068812430633
0.0013759841123483934,0.15893451720310767
0.00139016951556848,0.15893451720310767
0.00139016951556848,0.1609322974472808
0.0014043549187885665,0.1609322974472808
0.0014043549187885665,0.16182019977802442
0.001418540322008653,0.16182019977802442
0.001418540322008653,0.16293007769145393
0.0014327257252287396,0.16293007769145393
0.0014327257252287396,0.16403995560488346
0.0014469111284488262,0.16403995560488346
0.0014469111284488262,0.16470588235294117
0.0014610965316689127,0.16470588235294117
0.0014610965316689127,0.1649278579356271
0.0014894673381090858,0.1649278579356271
0.0014894673381090858,0.1662597114317425
0.0015036527413291724,0.1662597114317425
0.0015036527413291724,0.16714761376248613
0.0015178381445492587,0.16714761376248613
0.0015178381445492587,0.16781354051054384
0.0015320235477693453,0.16781354051054384
0.0015320235477693453,0.16936736958934517
0.0015462089509894318,0.16936736958934517
0.0015462089509894318,0.17247502774694784
0.0015603943542095184,0.17247502774694784
0.0015603943542095184,0.17425083240843509
0.001574579757429605,0.17425083240843509
0.001574579757429605,0.17513873473917868
0.0015887651606496915,0.17513873473917868
0.0015887651606496915,0.17647058823529413
0.001602950563869778,0.17647058823529413
0.001602950563869778,0.17669256381798001
0.0016171359670898646,0.17669256381798001
0.0016171359670898646,0.17980022197558268
0.0016455067735300377,0.17980022197558268
0.0016455067735300377,0.18179800221975584
0.001659692176750124,0.18179800221975584
0.001659692176750124,0.18312985571587126
0.0016738775799702106,0.18312985571587126
0.0016738775799702106,0.1857935627081021
0.0016880629831902971,0.1857935627081021
0.0016880629831902971,0.19089900110987792
0.0017022483864103837,0.19089900110987792
0.0017022483864103837,0.19289678135405106
0.0017164337896304702,0.19289678135405106
0.0017164337896304702,0.19400665926748056
0.0017448045960706433,0.19400665926748056
0.0017448045960706433,0.1951165371809101
0.0017589899992907299,0.1951165371809101
0.0017589899992907299,0.19644839067702552
0.0017731754025108164,0.19644839067702552
0.0017731754025108164,0.19800221975582685
0.001787360805730903,0.19800221975582685
0.001787360805730903,0.19844617092119868
0.0018015462089509893,0.19844617092119868
0.0018015462089509893,0.2002219755826859
0.0018157316121710759,0.2002219755826859
0.0018157316121710759,0.20110987791342952
0.0018299170153911624,0.20110987791342952
0.0018299170153911624,0.20199778024417314
0.001844102418611249,0.20199778024417314
0.001844102418611249,0.2037735849056604
0.001872473225051422,0.2037735849056604
0.001872473225051422,0.2051054384017758
0.0018866586282715086,0.2051054384017758
0.0018866586282715086,0.20532741398446172
0.0019150294347116817,0.20532741398446172
0.0019150294347116817,0.20577136514983352
0.0019292148379317683,0.20577136514983352
0.0019292148379317683,0.20599334073251943
0.0019434002411518546,0.20599334073251943
0.0019434002411518546,0.20821309655937847
0.001957585644371941,0.20821309655937847
0.001957585644371941,0.2091009988901221
0.0019717710475920277,0.2091009988901221
0.0019717710475920277,0.21087680355160932
0.0019859564508121143,0.21087680355160932
0.0019859564508121143,0.21132075471698114
0.002000141854032201,0.21132075471698114
0.002000141854032201,0.21154273029966703
0.0020143272572522874,0.21154273029966703
0.0020143272572522874,0.21176470588235294
0.002028512660472374,0.21176470588235294
0.002028512660472374,0.21309655937846836
0.0020426980636924605,0.21309655937846836
0.0020426980636924605,0.21576026637069923
0.002056883466912547,0.21576026637069923
0.002056883466912547,0.21598224195338514
0.0020710688701326336,0.21598224195338514
0.0020710688701326336,0.21664816870144285
0.00208525427335272,0.21664816870144285
0.00208525427335272,0.21842397336293007
0.0020994396765728067,0.21842397336293007
0.0020994396765728067,0.22197558268590456
0.0021136250797928933,0.22197558268590456
0.0021136250797928933,0.22308546059933407
0.00212781048301298,0.22308546059933407
0.00212781048301298,0.2246392896781354
0.0021419958862330664,0.2246392896781354
0.0021419958862330664,0.2253052164261931
0.002156181289453153,0.2253052164261931
0.002156181289453153,0.22552719200887902
0.002170366692673239,0.22552719200887902
0.002170366692673239,0.22574916759156494
0.0021845520958933256,0.22574916759156494
0.0021845520958933256,0.22619311875693673
0.002198737499113412,0.22619311875693673
0.002198737499113412,0.22685904550499444
0.0022129229023334987,0.22685904550499444
0.0022129229023334987,0.22730299667036627
0.0022271083055535853,0.22730299667036627
0.0022271083055535853,0.22774694783573807
0.002241293708773672,0.22774694783573807
0.002241293708773672,0.22796892341842398
0.0022554791119937584,0.22796892341842398
0.0022554791119937584,0.22819089900110986
0.002269664515213845,0.22819089900110986
0.002269664515213845,0.23085460599334073
0.0022838499184339315,0.23085460599334073
0.0022838499184339315,0.23152053274139844
0.002298035321654018,0.23152053274139844
0.002298035321654018,0.2344062153163152
0.0023122207248741046,0.2344062153163152
0.0023122207248741046,0.23618201997780244
0.002326406128094191,0.23618201997780244
0.002326406128094191,0.2397336293007769
0.0023405915313142777,0.2397336293007769
0.0023405915313142777,0.24017758046614873
0.0023547769345343642,0.24017758046614873
0.0023547769345343642,0.24128745837957824
0.0023689623377544508,0.24128745837957824
0.0023689623377544508,0.24150943396226415
0.0023831477409745373,0.24150943396226415
0.0023831477409745373,0.24306326304106549
0.002397333144194624,0.24306326304106549
0.002397333144194624,0.2432852386237514
0.002425703950634797,0.2432852386237514
0.002425703950634797,0.24350721420643728
0.0024540747570749697,0.24350721420643728
0.0024540747570749697,0.2443951165371809
0.002468260160295056,0.2443951165371809
0.002468260160295056,0.2483906770255272
0.0024824455635151428,0.2483906770255272
0.0024824455635151428,0.2490566037735849
0.0024966309667352293,0.2490566037735849
0.0024966309667352293,0.25016648168701444
0.002510816369955316,0.25016648168701444
0.002510816369955316,0.2506104328523862
0.0025250017731754024,0.2506104328523862
0.0025250017731754024,0.25105438401775804
0.002539187176395489,0.25105438401775804
0.002539187176395489,0.2519422863485017
0.0025533725796155755,0.2519422863485017
0.0025533725796155755,0.2537180910099889
0.002567557982835662,0.2537180910099889
0.002567557982835662,0.2586015538290788
0.0025817433860557486,0.2586015538290788
0.0025817433860557486,0.25882352941176473
0.002595928789275835,0.25882352941176473
0.002595928789275835,0.2590455049944506
0.0026101141924959217,0.2590455049944506
0.0026101141924959217,0.2597114317425083
0.002638484998936095,0.2597114317425083
0.002638484998936095,0.26104328523862375
0.0026526704021561814,0.26104328523862375
0.0026526704021561814,0.2619311875693674
0.002666855805376268,0.2619311875693674
0.002666855805376268,0.262819089900111
0.0026810412085963545,0.262819089900111
0.0026810412085963545,0.26503884572697
0.002695226611816441,0.26503884572697
0.002695226611816441,0.2685904550499445
0.0027094120150365276,0.2685904550499445
0.0027094120150365276,0.27058823529411763
0.002723597418256614,0.27058823529411763
0.002723597418256614,0.2723640399556049
0.0027377828214767003,0.2723640399556049
0.0027377828214767003,0.2732519422863485
0.002751968224696787,0.2732519422863485
0.002751968224696787,0.27391786903440624
0.0027661536279168734,0.27391786903440624
0.0027661536279168734,0.2756936736958934
0.0027945244343570465,0.2756936736958934
0.0027945244343570465,0.2763596004439512
0.002808709837577133,0.2763596004439512
0.002808709837577133,0.2765815760266371
0.0028228952407972196,0.2765815760266371
0.0028228952407972196,0.2770255271920089
0.002837080644017306,0.2770255271920089
0.002837080644017306,0.27746947835738067
0.0028512660472373927,0.27746947835738067
0.0028512660472373927,0.2807991120976693
0.002879636853677566,0.2807991120976693
0.002879636853677566,0.28124306326304105
0.0028938222568976523,0.28124306326304105
0.0028938222568976523,0.281465038845727
0.002908007660117739,0.281465038845727
0.002908007660117739,0.28190899001109876
0.0029505638697779986,0.28190899001109876
0.0029505638697779986,0.2823529411764706
0.002964749272998085,0.2823529411764706
0.002964749272998085,0.28457269700332966
0.002993120079438258,0.28457269700332966
0.002993120079438258,0.28479467258601554
0.0030073054826583448,0.28479467258601554
0.0030073054826583448,0.28523862375138737
