precision,recall
0.8395061728395061,1.0
0.8412371134020619,1.0
0.8429752066115702,1.0
0.84472049689441,1.0
0.8464730290456431,1.0
0.8482328482328483,1.0
0.85,1.0
0.8517745302713987,1.0
0.8535564853556485,1.0
0.8553459119496856,1.0
0.8571428571428571,1.0
0.8589473684210527,1.0
0.8607594936708861,1.0
0.8625792811839323,1.0
0.864406779661017,1.0
0.8662420382165605,1.0
0.8680851063829788,1.0
0.8699360341151386,1.0
0.8717948717948718,1.0
0.8736616702355461,1.0
0.8755364806866953,1.0
0.8774193548387097,1.0
0.8793103448275862,1.0
0.8812095032397408,1.0
0.8831168831168831,1.0
0.8850325379609545,1.0
0.8869565217391304,1.0
0.8888888888888888,1.0
0.8908296943231441,1.0
0.8927789934354485,1.0
0.8947368421052632,1.0
0.8967032967032967,1.0
0.8986784140969163,1.0
0.9006622516556292,1.0
0.9026548672566371,1.0
0.9046563192904656,1.0
0.9066666666666666,1.0
0.9086859688195991,1.0
0.9107142857142857,1.0
0.912751677852349,1.0
0.9147982062780269,1.0
0.9168539325842696,1.0
0.918918918918919,1.0
0.9209932279909706,1.0
0.9230769230769231,1.0
0.9251700680272109,1.0
0.9272727272727272,1.0
0.929384965831435,1.0
0.9315068493150684,1.0
0.9336384439359268,1.0
0.9334862385321101,0.9975490196078431
0.9356321839080459,0.9975490196078431
0.9377880184331797,0.9975490196078431
0.9399538106235565,0.9975490196078431
0.9421296296296297,0.9975490196078431
0.9443155452436195,0.9975490196078431
0.9465116279069767,0.9975490196078431
0.9487179487179487,0.9975490196078431
0.9509345794392523,0.9975490196078431
0.9531615925058547,0.9975490196078431
0.9553990610328639,0.9975490196078431
0.9576470588235294,0.9975490196078431
0.9599056603773585,0.9975490196078431
0.9598108747044918,0.9950980392156863
0.9597156398104265,0.9926470588235294
0.9596199524940617,0.9901960784313726
0.9595238095238096,0.9877450980392157
0.9594272076372315,0.9852941176470589
0.9593301435406698,0.9828431372549019
0.9592326139088729,0.9803921568627451
0.9591346153846154,0.9779411764705882
0.9590361445783132,0.9754901960784313
0.9589371980676329,0.9730392156862745
0.9588377723970944,0.9705882352941176
0.9587378640776699,0.9681372549019608
0.9586374695863747,0.9656862745098039
0.9585365853658536,0.9632352941176471
0.9584352078239609,0.9607843137254902
0.9583333333333334,0.9583333333333334
0.9582309582309583,0.9558823529411765
0.958128078817734,0.9534313725490197
0.9580246913580247,0.9509803921568627
0.9579207920792079,0.9485294117647058
0.9578163771712159,0.946078431372549
0.9577114427860697,0.9436274509803921
0.9576059850374065,0.9411764705882353
0.9575,0.9387254901960784
0.9573934837092731,0.9362745098039216
0.957286432160804,0.9338235294117647
0.9571788413098237,0.9313725490196079
0.9595959595959596,0.9313725490196079
0.959493670886076,0.928921568627451
0.9593908629441624,0.9264705882352942
0.9592875318066157,0.9240196078431373
0.9591836734693877,0.9215686274509803
0.959079283887468,0.9191176470588235
0.958974358974359,0.9166666666666666
0.9588688946015425,0.9142156862745098
0.9587628865979382,0.9117647058823529
0.958656330749354,0.9093137254901961
0.9585492227979274,0.9068627450980392
0.9584415584415584,0.9044117647058824
0.9583333333333334,0.9019607843137255
0.95822454308094,0.8995098039215687
0.9581151832460733,0.8970588235294118
0.958005249343832,0.8946078431372549
0.9605263157894737,0.8946078431372549
0.9604221635883905,0.8921568627450981
0.9603174603174603,0.8897058823529411
0.9602122015915119,0.8872549019607843
0.9601063829787234,0.8848039215686274
0.96,0.8823529411764706
0.9598930481283422,0.8799019607843137
0.9597855227882037,0.8774509803921569
0.9596774193548387,0.875
0.9595687331536388,0.8725490196078431
0.9594594594594594,0.8700980392156863
0.959349593495935,0.8676470588235294
0.9592391304347826,0.8651960784313726
0.9591280653950953,0.8627450980392157
0.9590163934426229,0.8602941176470589
0.958904109589041,0.8578431372549019
0.9587912087912088,0.8553921568627451
0.9586776859504132,0.8529411764705882
0.9585635359116023,0.8504901960784313
0.9584487534626038,0.8480392156862745
0.9583333333333334,0.8455882352941176
0.958217270194986,0.8431372549019608
0.9581005586592178,0.8406862745098039
0.957983193277311,0.8382352941176471
0.9578651685393258,0.8357843137254902
0.9577464788732394,0.8333333333333334
0.9576271186440678,0.8308823529411765
0.9575070821529745,0.8284313725490197
0.9573863636363636,0.8259803921568627
0.9572649572649573,0.8235294117647058
0.9571428571428572,0.821078431372549
0.9570200573065902,0.8186274509803921
0.9568965517241379,0.8161764705882353
0.9567723342939481,0.8137254901960784
0.9566473988439307,0.8112745098039216
0.9565217391304348,0.8088235294117647
0.9563953488372093,0.8063725490196079
0.956268221574344,0.803921568627451
0.956140350877193,0.8014705882352942
0.9560117302052786,0.7990196078431373
0.9558823529411765,0.7965686274509803
0.9557522123893806,0.7941176470588235
0.9556213017751479,0.7916666666666666
0.9554896142433235,0.7892156862745098
0.9553571428571429,0.7867647058823529
0.9552238805970149,0.7843137254901961
0.9550898203592815,0.7818627450980392
0.954954954954955,0.7794117647058824
0.9548192771084337,0.7769607843137255
0.9546827794561934,0.7745098039215687
0.9545454545454546,0.7720588235294118
0.9544072948328267,0.7696078431372549
0.9542682926829268,0.7671568627450981
0.9541284403669725,0.7647058823529411
0.9539877300613497,0.7622549019607843
0.9538461538461539,0.7598039215686274
0.9537037037037037,0.7573529411764706
0.9566563467492261,0.7573529411764706
0.9565217391304348,0.7549019607843137
0.956386292834891,0.7524509803921569
0.95625,0.75
0.9561128526645768,0.7475490196078431
0.9559748427672956,0.7450980392156863
0.9558359621451105,0.7426470588235294
0.9556962025316456,0.7401960784313726
0.9555555555555556,0.7377450980392157
0.9554140127388535,0.7352941176470589
0.9552715654952076,0.7328431372549019
0.9551282051282052,0.7303921568627451
0.954983922829582,0.7279411764705882
0.9548387096774194,0.7254901960784313
0.9546925566343042,0.7230392156862745
0.9545454545454546,0.7205882352941176
0.9543973941368078,0.7181372549019608
0.954248366013072,0.7156862745098039
0.9540983606557377,0.7132352941176471
0.9539473684210527,0.7107843137254902
0.9537953795379538,0.7083333333333334
0.9536423841059603,0.7058823529411765
0.9534883720930233,0.7034313725490197
0.9533333333333334,0.7009803921568627
0.9531772575250836,0.6985294117647058
0.9530201342281879,0.696078431372549
0.9528619528619529,0.6936274509803921
0.9527027027027027,0.6911764705882353
0.9525423728813559,0.6887254901960784
0.9523809523809523,0.6862745098039216
0.9522184300341296,0.6838235294117647
0.952054794520548,0.6813725490196079
0.9518900343642611,0.678921568627451
0.9551724137931035,0.678921568627451
0.9584775086505191,0.678921568627451
0.9583333333333334,0.6764705882352942
0.9581881533101045,0.6740196078431373
0.958041958041958,0.6715686274509803
0.9578947368421052,0.6691176470588235
0.9577464788732394,0.6666666666666666
0.9575971731448764,0.6642156862745098
0.9574468085106383,0.6617647058823529
0.9572953736654805,0.6593137254901961
0.9571428571428572,0.6568627450980392
0.956989247311828,0.6544117647058824
0.9568345323741008,0.6519607843137255
0.9602888086642599,0.6519607843137255
0.9601449275362319,0.6495098039215687
0.96,0.6470588235294118
0.9598540145985401,0.6446078431372549
0.9597069597069597,0.6421568627450981
0.9595588235294118,0.6397058823529411
0.959409594095941,0.6372549019607843
0.9592592592592593,0.6348039215686274
0.9591078066914498,0.6323529411764706
0.9589552238805971,0.6299019607843137
0.9588014981273408,0.6274509803921569
0.9586466165413534,0.625
0.9584905660377359,0.6225490196078431
0.9583333333333334,0.6200980392156863
0.9581749049429658,0.6176470588235294
0.9580152671755725,0.6151960784313726
0.9578544061302682,0.6127450980392157
0.9576923076923077,0.6102941176470589
0.9575289575289575,0.6078431372549019
0.9573643410852714,0.6053921568627451
0.9571984435797666,0.6029411764705882
0.95703125,0.6004901960784313
0.9607843137254902,0.6004901960784313
0.9606299212598425,0.5980392156862745
0.9604743083003953,0.5955882352941176
0.9603174603174603,0.5931372549019608
0.9601593625498008,0.5906862745098039
0.96,0.5882352941176471
0.9598393574297188,0.5857843137254902
0.9596774193548387,0.5833333333333334
0.9595141700404858,0.5808823529411765
0.959349593495935,0.5784313725490197
0.9591836734693877,0.5759803921568627
0.9631147540983607,0.5759803921568627
0.9629629629629629,0.5735294117647058
0.9628099173553719,0.571078431372549
0.9626556016597511,0.5686274509803921
0.9625,0.5661764705882353
0.9623430962343096,0.5637254901960784
0.9621848739495799,0.5612745098039216
0.9620253164556962,0.5588235294117647
0.961864406779661,0.5563725490196079
0.9659574468085106,0.5563725490196079
0.9658119658119658,0.553921568627451
0.9656652360515021,0.5514705882352942
0.9655172413793104,0.5490196078431373
0.9653679653679653,0.5465686274509803
0.9652173913043478,0.5441176470588235
0.9650655021834061,0.5416666666666666
0.9692982456140351,0.5416666666666666
0.973568281938326,0.5416666666666666
0.9734513274336283,0.5392156862745098
0.9733333333333334,0.5367647058823529
0.9732142857142857,0.5343137254901961
0.9730941704035875,0.5318627450980392
0.972972972972973,0.5294117647058824
0.9728506787330317,0.5269607843137255
0.9727272727272728,0.5245098039215687
0.9726027397260274,0.5220588235294118
0.9724770642201835,0.5196078431372549
0.9723502304147466,0.5171568627450981
0.9722222222222222,0.5147058823529411
0.9720930232558139,0.5122549019607843
0.9719626168224299,0.5098039215686274
0.971830985915493,0.5073529411764706
0.9716981132075472,0.5049019607843137
0.9715639810426541,0.5024509803921569
0.9714285714285714,0.5
0.9712918660287081,0.49754901960784315
0.9711538461538461,0.4950980392156863
0.9710144927536232,0.49264705882352944
0.970873786407767,0.49019607843137253
0.9707317073170731,0.4877450980392157
0.9705882352941176,0.4852941176470588
0.9704433497536946,0.48284313725490197
0.9702970297029703,0.4803921568627451
0.9701492537313433,0.47794117647058826
0.97,0.47549019607843135
0.9698492462311558,0.4730392156862745
