precision,recall
0.3,1.0
0.30201342281879195,1.0
0.2972972972972973,0.9777777777777777
0.29931972789115646,0.9777777777777777
0.3013698630136986,0.9777777777777777
0.296551724137931,0.9555555555555556
0.2916666666666667,0.9333333333333333
0.2937062937062937,0.9333333333333333
0.29577464788732394,0.9333333333333333
0.2978723404255319,0.9333333333333333
0.29285714285714287,0.9111111111111111
0.2949640287769784,0.9111111111111111
0.2971014492753623,0.9111111111111111
0.29927007299270075,0.9111111111111111
0.29411764705882354,0.8888888888888888
0.2962962962962963,0.8888888888888888
0.291044776119403,0.8666666666666667
0.2857142857142857,0.8444444444444444
0.2878787878787879,0.8444444444444444
0.2824427480916031,0.8222222222222222
0.2846153846153846,0.8222222222222222
0.27906976744186046,0.8
0.2734375,0.7777777777777778
0.2677165354330709,0.7555555555555555
0.2698412698412698,0.7555555555555555
0.272,0.7555555555555555
0.27419354838709675,0.7555555555555555
0.2682926829268293,0.7333333333333333
0.27049180327868855,0.7333333333333333
0.2727272727272727,0.7333333333333333
0.275,0.7333333333333333
0.2689075630252101,0.7111111111111111
0.2627118644067797,0.6888888888888889
0.26495726495726496,0.6888888888888889
0.25862068965517243,0.6666666666666666
0.2608695652173913,0.6666666666666666
0.2543859649122807,0.6444444444444445
0.25663716814159293,0.6444444444444445
0.25,0.6222222222222222
0.25225225225225223,0.6222222222222222
0.2545454545454545,0.6222222222222222
0.25688073394495414,0.6222222222222222
0.25925925925925924,0.6222222222222222
0.2616822429906542,0.6222222222222222
0.25471698113207547,0.6
0.2571428571428571,0.6
0.25961538461538464,0.6
0.2621359223300971,0.6
0.2647058823529412,0.6
0.26732673267326734,0.6
0.26,0.5777777777777777
0.26262626262626265,0.5777777777777777
0.2653061224489796,0.5777777777777777
0.25773195876288657,0.5555555555555556
0.2604166666666667,0.5555555555555556
0.2631578947368421,0.5555555555555556
0.26595744680851063,0.5555555555555556
0.25806451612903225,0.5333333333333333
0.2608695652173913,0.5333333333333333
0.26373626373626374,0.5333333333333333
0.26666666666666666,0.5333333333333333
0.2696629213483146,0.5333333333333333
0.2727272727272727,0.5333333333333333
0.26436781609195403,0.5111111111111111
0.26744186046511625,0.5111111111111111
0.27058823529411763,0.5111111111111111
0.27380952380952384,0.5111111111111111
0.27710843373493976,0.5111111111111111
0.2804878048780488,0.5111111111111111
0.2839506172839506,0.5111111111111111
0.2875,0.5111111111111111
0.2911392405063291,0.5111111111111111
0.28205128205128205,0.4888888888888889
0.2857142857142857,0.4888888888888889
0.27631578947368424,0.4666666666666667
0.26666666666666666,0.4444444444444444
0.25675675675675674,0.4222222222222222
0.2602739726027397,0.4222222222222222
0.25,0.4
0.2535211267605634,0.4
0.24285714285714285,0.37777777777777777
0.2463768115942029,0.37777777777777777
0.25,0.37777777777777777
0.2537313432835821,0.37777777777777777
0.25757575757575757,0.37777777777777777
0.26153846153846155,0.37777777777777777
0.265625,0.37777777777777777
0.25396825396825395,0.35555555555555557
0.25806451612903225,0.35555555555555557
0.26229508196721313,0.35555555555555557
0.26666666666666666,0.35555555555555557
0.2711864406779661,0.35555555555555557
0.25862068965517243,0.3333333333333333
0.24561403508771928,0.3111111111111111
0.25,0.3111111111111111
0.2545454545454545,0.3111111111111111
0.25925925925925924,0.3111111111111111
0.2641509433962264,0.3111111111111111
0.2692307692307692,0.3111111111111111
0.27450980392156865,0.3111111111111111
0.28,0.3111111111111111
0.2857142857142857,0.3111111111111111
0.2916666666666667,0.3111111111111111
0.2765957446808511,0.28888888888888886
0.2608695652173913,0.26666666666666666
0.24444444444444444,0.24444444444444444
0.25,0.24444444444444444
0.2558139534883721,0.24444444444444444
0.2619047619047619,0.24444444444444444
0.2682926829268293,0.24444444444444444
0.25,0.2222222222222222
0.2564102564102564,0.2222222222222222
0.23684210526315788,0.2
0.24324324324324326,0.2
0.25,0.2
0.22857142857142856,0.17777777777777778
0.23529411764705882,0.17777777777777778
0.24242424242424243,0.17777777777777778
0.25,0.17777777777777778
0.25806451612903225,0.17777777777777778
0.23333333333333334,0.15555555555555556
0.2413793103448276,0.15555555555555556
0.25,0.15555555555555556
0.25925925925925924,0.15555555555555556
0.23076923076923078,0.13333333333333333
0.24,0.13333333333333333
0.20833333333333334,0.1111111111111111
0.21739130434782608,0.1111111111111111
0.18181818181818182,0.08888888888888889
0.19047619047619047,0.08888888888888889
0.2,0.08888888888888889
0.21052631578947367,0.08888888888888889
0.16666666666666666,0.06666666666666667
0.17647058823529413,0.06666666666666667
0.1875,0.06666666666666667
0.2,0.06666666666666667
0.21428571428571427,0.06666666666666667
0.23076923076923078,0.06666666666666667
0.25,0.06666666666666667
0.2727272727272727,0.06666666666666667
0.3,0.06666666666666667
0.3333333333333333,0.06666666666666667
0.375,0.06666666666666667
0.42857142857142855,0.06666666666666667
0.5,0.06666666666666667
0.4,0.044444444444444446
0.5,0.044444444444444446
0.3333333333333333,0.022222222222222223
0.5,0.022222222222222223
0.0,0.0
1.0,0.0
